text,label
"Mỗi khi bố mẹ không vui, họ luôn tìm cách làm em cảm thấy tội lỗi. Thậm chí, khi bố mẹ mắc lỗi, họ cũng đổ lỗi cho em. Em luôn phải cảm thấy lo sợ và căng thẳng,","""Anxiety"""
"Những lời bố mẹ nói với em khiến em thấy mình không xứng đáng và không giỏi giang. Mỗi lần nhớ lại, lòng em đau đớn và khó chịu. Em muốn quên đi nhưng không thể,","""PTSD"""
"Dạo này, em cảm thấy trường học thật sự áp đặt. Mỗi lần về nhà, em lại lo sợ bị mắng vì điểm số không đạt yêu cầu. Mẹ với bố hay cãi nhau và luôn đổ lỗi cho em. Em cảm thấy như mình là nguyên nhân gây ra mọi chuyện,","""Depression"""
"Mỗi lần bố mẹ la mắng em, em cảm thấy mình như một kẻ thất bại. Thậm chí, họ còn nói những lời thật đau lòng mà em chẳng thể nào quên được. Em biết mình chỉ là học sinh và không thể hoàn hảo, nhưng lời nói của họ khiến em tự ti và sợ hãi,","""Anxiety"""
"Mỗi khi em làm một lỗi nhỏ, bố mẹ đều nhắc lại và trách móc em. Em thường tự hỏi liệu mình có xứng đáng với tình yêu của họ hay không. Đôi khi, chỉ cần nghĩ đến việc phải trở về nhà là lòng em đã đau đớn,","""Depression"""
"Có những lúc, sau khi bị mắng, em chỉ muốn ở một mình và khóc. Em thậm chí còn mơ thấy những lời bố mẹ nói. Điều này khiến em khó chịu và không thể tập trung vào việc học. Em cảm thấy mình đang bị mắc kẹt trong quá khứ và không thể thoát ra,","""PTSD"""
"Em biết bố mẹ muốn tốt cho em, nhưng cách họ nói chuyện và hành xử thật sự làm em cảm thấy mất tự tin. Mỗi lần em muốn nói lên suy nghĩ của mình, họ đều không nghe và thậm chí còn làm em thấy tổn thương hơn,","""Anxiety"""
"Bố mẹ luôn so sánh em với bạn bè và nói rằng em không giỏi bằng họ. Điều này khiến em cảm thấy áp đặt và luôn phải chạy theo một tiêu chuẩn. Mỗi lần không đạt được, lòng em lại tràn đầy tuyệt vọng và buồn bã,","""Depression"""
"Mỗi lần bố mẹ cãi nhau, em đều ở giữa. Mình chỉ muốn nói lên suy nghĩ nhưng bố mẹ lại dùng những lời lẽ thật tổn thương. Em cảm thấy mình chẳng là gì trong mắt họ. Mỗi lần về nhà, lòng em đều nặng trĩu, không biết hôm nay sẽ nghe thấy gì nữa,","""Depression"""
"Dạo này, em luôn cảm giác lo sợ khi về nhà. Không biết bố mẹ sẽ nói gì hay trách móc em về điều gì nữa. Lúc đi học, em chỉ muốn ở lại trường, không muốn về với cái không khí đó. Em thậm chí còn mơ về những lời trách móc đó,","""Anxiety"""
"Bạn bè em hay kể về những bữa tối gia đình vui vẻ, còn ở nhà em, mỗi bữa cơm đều là một cuộc chiến. Bố mẹ thường xuyên nói những lời làm em tổn thương, và em không thể quên được. Cảm giác như những vết thương ấy vẫn chưa lành,","""PTSD"""
"Hôm nay em lại bị mắng vì điểm số. Em cố gắng hết sức nhưng bố mẹ chẳng hiểu. Họ luôn so sánh em với bạn bè, nói em không giỏi. Em chỉ muốn có một lời động viên, một cái ôm chứ không phải những lời trách móc đau lòng,","""Depression"""
"Em thường tự hỏi, liệu mình có làm gì sai không? Tại sao bố mẹ luôn chỉ trích mà không hiểu em? Em lo sợ mỗi lần phải trình bày ý kiến với họ vì biết họ sẽ không lắng nghe mà chỉ biết đổ lỗi cho em,","""Anxiety"""
"Có những lúc em tự nghĩ, liệu có phải mình quá nhạy cảm không? Nhưng rồi nhớ lại những lần bố mẹ nói lời cay đắng, em chỉ muốn chui vào một góc và khóc. Cảm giác như mình bị mắc kẹt trong những ký ức buồn,","""PTSD"""
"Mỗi lần về nhà, em chỉ mong muốn được bình yên, nhưng bố mẹ luôn cãi nhau. Họ chẳng quan tâm đến cảm giác của em, chỉ biết trút giận và nói lời cay đắng. Em không biết làm sao để tránh né hết những lời đau lòng này,","""PTSD"""
"Sáng nay, mẹ lại trách móc em vì điểm số không cao. Dù em đã cố gắng hết sức, nhưng mẹ vẫn không thấy vậy. Thay vào đó, mẹ chỉ biết so sánh em với bạn bè và nói những lời làm em tự ti,","""Depression"""
"Em cảm thấy mình như bị mắc kẹt trong một vòng lặp không lối thoát. Mỗi ngày đến trường, em lo sợ phải về nhà vì không biết hôm nay bố mẹ sẽ nói gì. Em thậm chí không dám kể cho bạn bè vì sợ họ sẽ không hiểu,","""Anxiety"""
"Bố mẹ luôn muốn em làm theo ý họ, chẳng bao giờ lắng nghe ý kiến của em. Khi em thử bày tỏ cảm xúc, họ chỉ nghĩ rằng em đang cãi lại. Em muốn họ hiểu rằng em cũng có cảm xúc và quan điểm riêng,","""Depression"""
"Em nhớ mỗi lần sai sót nhỏ, bố hay mẹ đều không bỏ qua. Thay vì giúp em sửa lỗi, họ chỉ biết trách móc và soi mói. Đôi lúc, em chỉ muốn biến mất khỏi cái nhà này để tránh xa khỏi tất cả những lời độc địa đó,","""PTSD"""
"Hôm qua, sau khi nhận báo cáo điểm, em đã bị mẹ la mắng thậm tệ. Mẹ nói em là đứa vô ích và không bằng ai. Em biết mình chưa giỏi, nhưng em cũng đang cố gắng. Cảm giác này khiến em lo lắng mỗi khi phải đối diện với mẹ,","""Anxiety"""
"Thật sự, dạo này em cảm thấy rất buồn và mệt mỏi, ạ. Mỗi lần bố mẹ cãi nhau, họ đều không quan tâm đến cảm xúc của em. Thậm chí, mỗi lần em cố gắng thể hiện ý kiến, họ chỉ nghĩ về bản thân và nói những lời làm em tổn thương. Em không biết phải làm sao nữa, trường học cũng khá áp đặt và em cảm thấy mình đang bị mắc kẹt giữa hai phía,","""Depression"""
"Mỗi lần đi học về, em đều lo sợ không biết hôm nay bố mẹ sẽ nói gì với em. Họ thường trách móc em về điểm số và so sánh em với bạn bè. Đôi khi, chỉ cần em làm một điều nhỏ sai, họ đã nổi giận và đổ lỗi cho em. Em cảm thấy luôn luôn căng thẳng và không biết bao giờ mới được sống như một đứa trẻ bình thường,","""Anxiety"""
"Những lời nói độc địa của mẹ luôn vang vọng trong đầu em. Mỗi lần nhớ lại, lòng em lại đau nhói. Dù biết rằng mình phải tránh xa những suy nghĩ tiêu cực và sống với hiện tại, nhưng những lời mẹ nói lại khiến em mất tự tin và cảm giác như mình không đáng yêu. Em luôn tự hỏi liệu mình có gì sai sao mẹ lại nói như vậy,","""PTSD"""
"Mỗi lần bố mẹ cãi nhau, rồi lại quay ra trút giận lên em, em cảm thấy như mình chẳng có giá trị gì cả. Họ không nghĩ đến cảm giác của em, chỉ biết đổ lỗi và nói lời cay đắng. Em thường tự hỏi, có phải mình là nguyên nhân gây ra mọi chuyện không,","""Depression"""
"Chỉ cần nghĩ đến việc phải về nhà sau mỗi ngày học là lòng em đã thấy nặng trĩu. Bố mẹ không hiểu em, họ chỉ biết trách móc và đòi hỏi. Em cảm thấy mình như đang bị mắc kẹt trong một cái lồng không lối thoát,","""Anxiety"""
"Nhớ lại lần em bị mẹ mắng vì điểm số không đạt yêu cầu, mẹ đã nói những lời rất đau lòng. Em không thể nào quên được giây phút ấy. Dù biết rằng mẹ đang tức giận, nhưng sao em vẫn cảm thấy tổn thương đến vậy,","""PTSD"""
"Mỗi khi làm sai một chút, em đều sợ phải đối diện với bố mẹ. Họ không hỏi em sao lại làm như vậy, mà chỉ biết trách móc và đổ lỗi. Đôi khi em chỉ muốn ẩn mình đi, tránh xa khỏi mọi người để không phải nghe những lời oán trách,","""Depression"""
"Sáng nay, em bị mẹ mắng vì quên tắt đèn phòng. Mẹ nói rằng em lười biếng và không biết suy nghĩ. Em cảm thấy mình thật vô dụng, dù chỉ là một chút sai lầm nhỏ thôi. Cảm giác này khiến em lo sợ và mất tự tin,","""Anxiety"""
"Em luôn phải cẩn trọng với mỗi lời nói, vì sợ làm bố mẹ tức giận. Họ luôn tìm cách đổ lỗi và chỉ trích em, dù em đã cố gắng hết sức. Mỗi lần nhớ lại những lời đau lòng mà họ nói, em lại thấy lòng mình như bị xé toạc,","""PTSD"""
"Mỗi lần ba mẹ cãi nhau, mẹ hay quay sang mắng em. Em chỉ muốn giúp đỡ nhưng mẹ bảo em là nguyên nhân của mọi rắc rối. Em thấy buồn và không dám nói chuyện với ai về nhà cả,","""Depression"""
"Hồi nhỏ, mỗi lần làm sai một chút, ba hay mắng em rất nặng. Giờ mỗi khi em làm sai điều gì đó ở trường, em lại cảm thấy lo sợ như ngày xưa,","""PTSD"""
"Hôm nay, mẹ lại trách móc em vì điểm số. Em cảm thấy mình chẳng bằng ai cả. Mỗi khi em cố gắng nói với mẹ về cảm xúc, mẹ lại bảo em đang cư xử ương ngạnh,","""Depression"""
"Ba mẹ luôn muốn em phải giỏi nhất. Em cảm thấy mình luôn phải sống dưới áp lực. Mỗi lần không đạt yêu cầu, lòng em lại đau nhói vì sợ ba mẹ sẽ nói gì,","""Anxiety"""
"Dù chỉ là một lỗi nhỏ, mẹ luôn làm em cảm thấy như mình đã làm sai lầm lớn lao. Mỗi lần đó, em chỉ muốn trốn tránh mọi người và ở một mình,","""Depression"""
"Đôi khi, em chỉ muốn ba mẹ hiểu em một chút thôi. Nhưng mỗi khi em cố gắng thể hiện mình, họ lại nói em không biết điều và tự mãn. Em lo sợ mỗi khi muốn nói lên suy nghĩ của mình,","""Anxiety"""
"Nhớ lại những lời mẹ nói với em, em cảm thấy như mình không xứng đáng được yêu thương. Mỗi lần thất bại, em lại nhớ về những lời đó và cảm thấy mình không giỏi giang gì cả,","""PTSD"""
"Dạo này đi học em cảm thấy mệt lắm, không phải vì bài vở, mà vì ở nhà. Mỗi lần bố mẹ cãi nhau, dù chẳng liên quan gì đến em, nhưng họ luôn tìm cách làm em đau lòng. Họ nói những lời cay đắng, và em thấy mình như bị kẹt giữa họ,","""PTSD"""
"Mỗi lần về nhà, lòng em cứ lo sợ. Bố mẹ luôn trách móc em, dù em cố gắng hết sức. Họ không hiểu em, chỉ biết so sánh em với bạn bè. Em muốn được như bao đứa trẻ khác, được bố mẹ quan tâm thực sự, chứ không phải sống trong sợ hãi mỗi ngày,","""Depression"""
"Có lần, sau khi nhận được điểm số không cao, bố mẹ mắng em thậm tệ. Em biết mình chưa làm tốt, nhưng họ nói những lời làm em tổn thương sâu sắc. Giờ mỗi khi đi học, lòng em luôn lo lắng, sợ phải đối diện với sự thất vọng của bố mẹ,","""Anxiety"""
"Em thấy mình chẳng thể thoát ra khỏi bóng ma của những lời bố mẹ nói. Họ thường xuyên làm em cảm thấy tệ hại và không đáng yêu. Đôi khi em chỉ muốn biến mất, không còn phải nghe những lời đau lòng từ bố mẹ nữa,","""Depression"""
"Mỗi khi có chuyện không vui, em thường trốn vào phòng và khóc thầm. Em biết mình chỉ là một đứa trẻ, nhưng sao bố mẹ luôn coi em như kẻ thù? Họ không bao giờ nói chuyện với em bằng lòng yêu thương, chỉ biết trách móc và soi mói,","""PTSD"""
"Dạo gần đây, em thường thức đêm vì không thể ngủ. Cứ nằm đó và nghĩ về những lời bố mẹ đã nói. Em cảm thấy mình bị áp đặt quá nhiều và không có chỗ trốn trong chính ngôi nhà của mình. Em lo sợ và không biết phải làm sao,","""Anxiety"""
"Dạo này, em thấy học hành cũng khó khăn lắm ạ. Bố mẹ cứ tranh cãi suốt, và mỗi lần như vậy, họ cứ tìm cách đổ lỗi cho em. Em chỉ muốn được học bình thường mà thôi, nhưng mỗi lần về nhà, em chỉ muốn trốn tránh mọi người và mọi thứ,","""Depression"""
"Bố mẹ em cứ hay so sánh em với các bạn khác. Em cảm thấy mình chẳng bằng ai. Đôi lúc, chỉ muốn được ở một mình, không phải nghe những lời trách móc đó nữa. Mỗi lần bố mẹ nói lời cay đắng, lòng em đau như bị dao cắt,","""Anxiety"""
"Có lần, sau khi điểm thi về, bố mẹ mắng em thật lớn. Họ nói nếu em không học giỏi, sẽ không được ăn cơm. Em biết họ nói vậy chỉ để dọa em, nhưng em thật sự sợ và cảm thấy bị tổn thương. Đến bây giờ, mỗi lần nghe tiếng bố mẹ, trái tim em lại đập nhanh,","""PTSD"""
"Thường thì em cảm thấy mình không còn giá trị gì nữa. Bố mẹ cứ hay nói em là đứa vô ích, không giúp ích gì cho gia đình. Em muốn chứng minh cho họ thấy nhưng mỗi lần thử, lại thất bại. Cảm giác như mình bị mắc kẹt trong một vòng lặp không lối thoát,","""Depression"""
"Em cảm thấy mình luôn phải cẩn trọng với mọi lời nói và việc làm của mình ở nhà. Bất kỳ lúc nào cũng có thể bị bố mẹ trừng phạt vì một lý do nào đó. Cảm giác như mình đang sống trong căng thẳng và sợ hãi suốt ngày,","""Anxiety"""
"Mỗi lần nhớ lại lời mắng chửi của bố mẹ, em cảm thấy mình như đang bị đè nén. Họ không hiểu em và không quan tâm đến cảm xúc của em. Đôi khi, em chỉ muốn chạy trốn khỏi tất cả mọi thứ, tìm một nơi yên bình,","""PTSD"""
"Hôm nay, sau giờ học em về nhà và ba mẹ lại cãi nhau. Nhưng lần này, mẹ lại quay ra trách móc em rằng nếu không vì em thì gia đình mình đã không như này. Em chỉ muốn học tập tốt, nhưng lúc nào cũng bị kéo vào những mâu thuẫn của họ. Em cảm thấy rất buồn,","""Depression"""
"Hôm nào mẹ cũng so sánh em với bạn bè. Dù em cố gắng, mẹ vẫn nói em không bằng ai. Rồi cứ mỗi lần em làm sai một chút, mẹ lại nói ra những lời rất đau lòng. Em không dám nói chuyện này với ai, chỉ biết giữ trong lòng và lo sợ mỗi lần về nhà,","""Anxiety"""
"Hồi lớp 6, ba từng la mắng em vì một điểm số không đạt kỳ vọng. Em còn nhớ, lúc đó ba đã nói những lời thực sự làm em tổn thương. Đến giờ, mỗi lần nhắc đến điểm số, em đều cảm thấy ám ảnh và sợ hãi, dù đã cố gắng quên đi,","""PTSD"""
"Dạo gần đây, em thấy mình luôn căng thẳng. Mỗi lần nhận bài kiểm tra về, em đều lo lắng không biết phản ứng của ba mẹ sẽ như thế nào. Đôi khi chỉ muốn trốn tránh mọi thứ, không muốn ai nhắc đến học hành cả,","""Anxiety"""
"Em biết mình không hoàn hảo, nhưng lời nói của ba mẹ đôi khi quá khắc nghiệt. Hôm nào em cũng cảm thấy mệt mỏi vì cảm giác chưa bao giờ làm đúng và đủ tốt. Đôi khi chỉ muốn một lời an ủi, nhưng lại cảm thấy mình xa lạ trong chính gia đình mình,","""Depression"""
"Nhìn bạn bè, em thấy họ vui vẻ và thoải mái với gia đình. Còn em, thậm chí không dám kể cho ai về những lời trách móc và chỉ trích mình phải nghe mỗi ngày. Em cảm thấy mình giống như một người xa lạ trong nhà mình,","""Depression"""
"Sáng nay, mẹ lại mắng em vì điểm toán không cao. Em cố gắng hết sức mà, nhưng mẹ chẳng chịu hiểu. Mỗi lần như vậy, mẹ luôn tìm cách nói những lời làm em tổn thương nhất, không phải để chỉ bảo em mà như muốn em đau lòng,","""Depression"""
"Mỗi lần bố mẹ cãi nhau, họ đều đổ lỗi cho em. Bố mẹ bảo nếu không có em thì họ đã không phải lo nghĩ nhiều. Em chỉ muốn học tốt và làm cho bố mẹ tự hào, nhưng mỗi lần như vậy, em chỉ cảm thấy mình thật vô dụng,","""Anxiety"""
"Mỗi lần em mắc lỗi, dù là lỗi nhỏ, bố luôn nói em là đứa vô ích và không bằng ai. Em thử giải thích, nhưng bố chẳng chịu nghe, chỉ biết la mắng. Em cảm thấy mình bị mất đi niềm tin và tự trọng,","""Depression"""
"Mấy hôm nay, em không thể tập trung vào bài vì cứ nghĩ về lần cuối cùng mẹ chửi em. Em chỉ muốn mẹ hiểu rằng lời nói của mẹ làm em tổn thương quá. Mỗi lần nhớ lại, lòng em đau như bị dao cắt,","""PTSD"""
"Bố mẹ luôn so sánh em với các bạn cùng lớp. Họ nói em chẳng bằng ai và không thể làm gì được. Em cảm thấy mình như một đứa trẻ vô ích, không có giá trị. Em sợ mỗi lần đi học về sẽ phải nghe những lời trách móc của bố mẹ,","""Anxiety"""
"Đôi khi, em chỉ muốn có một gia đình bình thường, nơi mà em có thể chia sẻ mọi thứ mà không sợ bị đánh đập hay mắng chửi. Em thấy mình cô đơn và không có ai bên cạnh. Mỗi lần bố mẹ nói lời cay đắng, em chỉ muốn trốn tránh tất cả,","""Depression"""
"Em không dám nói với bạn bè về bố mẹ vì sợ họ sẽ cười nhạo. Trong lòng, em chỉ muốn có ai đó hiểu và động viên em. Mỗi lần nhớ lại những lời nói tổn thương từ bố mẹ, em cảm thấy mình như đang chìm trong biển tuyệt vọng,","""PTSD"""
"Mỗi khi bố mẹ cãi nhau, họ luôn dùng em làm trung tâm. Rồi sau đó, bố mẹ chẳng chịu nghe em nói gì, chỉ biết trách móc và nói những lời làm em đau lòng. Em cảm thấy mình như một gánh nặng cho gia đình, mỗi lần về nhà đều không muốn nói chuyện với ai,","""Depression"""
"Học ở trường cũng đủ áp lực rồi, nhưng khi về nhà em cảm thấy còn tệ hơn. Mỗi lần làm sai một chút, bố mẹ không hỏi em tại sao mà chỉ la mắng và nói những lời cay đắng. Em cảm thấy mình không thể làm hài lòng họ và luôn phải sống trong sợ hãi,","""Anxiety"""
"Em thường mơ thấy những lần bị bố mẹ mắng chửi, dù chỉ là một chuyện nhỏ. Những lời nói tổn thương ấy cứ vang vọng trong đầu em, khiến em không thể quên. Em cảm thấy mình không được yêu thương và đôi khi tự hỏi liệu mình có làm gì sai không,","""PTSD"""
"Em không thể hiểu tại sao bố mẹ lại đối xử với em như vậy. Cảm giác như mình chẳng bằng ai trong mắt họ. Họ chỉ biết trách móc mà không bao giờ cố gắng hiểu em. Em cảm thấy mình bị mất đi niềm tin và không biết nên tìm sự an ủi ở đâu,","""Depression"""
"Mỗi khi phải về nhà sau giờ học, lòng em cảm thấy lo sợ. Sợ bị bố mẹ chê trách vì điểm số không cao. Sợ bị mắng vì những chuyện không đáng. Em muốn trốn tránh, nhưng không biết đi đâu. Gặp bạn bè cũng chỉ biết than thở về những lần bị bố mẹ la mắng,","""Anxiety"""
"Những lời nói tổn thương từ bố mẹ làm cho em mất tự tin. Đôi khi, em tự hỏi liệu mình có xứng đáng được yêu thương không. Em muốn thoát khỏi bóng tối này, nhưng không biết phải bắt đầu từ đâu,","""Depression"""
"Bố mẹ luôn tranh cãi với em, nhưng họ không hề nghĩ về cảm xúc của em. Mỗi lần nói chuyện, họ chỉ muốn làm tổn thương em hơn là hiểu em. Đôi lúc, em chỉ muốn biến mất khỏi nhà này, tránh xa mọi chuyện,","""Depression"""
"Em cảm thấy không an toàn ở nhà mình. Mỗi lần bố mẹ cãi vã, em chỉ muốn chui vào góc phòng và khóc. Họ không quan tâm đến em, chỉ biết đổ lỗi và nói những lời cay đắng. Em sợ mỗi khi họ gọi tên em,","""Anxiety"""
"Ngày nào em cũng phải nghe bố mẹ mắng chửi, không phải vì em làm gì sai, mà vì họ tức giận với cuộc sống của chính họ. Em không thể quên những lời độc ác mà họ nói, dù biết rằng mình không nên để nó ảnh hưởng. Mỗi khi nhớ lại, em lại thấy đau lòng,","""PTSD"""
"Em biết mình cần phải tập trung vào học, nhưng khó quá khi ở nhà mình luôn có tiếng la hét. Họ không bao giờ hỏi xem em cần gì, chỉ biết trách móc và so sánh em với bạn bè. Em cảm thấy mình chẳng bao giờ đủ tốt trong mắt họ,","""Depression"""
"Mỗi lần đi học về, lòng em cứ lo sợ không biết hôm nay bố mẹ sẽ nói gì với em. Thậm chí, khi em làm tốt, họ cũng chẳng khen ngợi mà chỉ tìm ra lỗi để trách móc. Em luôn thấy mình như đứa trẻ không được yêu thương,","""Anxiety"""
"Có lúc, em tự hỏi liệu mình có làm gì sai không? Sao bố mẹ luôn nói những điều tổn thương em như vậy? Những lời nói ấy cứ quanh quẩn trong đầu em, làm em không thể ngủ yên, không thể quên,","""PTSD"""
"Bố mẹ luôn cãi nhau và mỗi lần như thế, họ đổ lỗi cho em. Em chỉ muốn học tốt và làm cho họ tự hào, nhưng mỗi lần em mắc lỗi nhỏ, họ nói những điều đau lòng. Em thấy mình không xứng đáng và không biết phải làm gì cả,","""Depression"""
"Bạn bè em nói rằng gia đình mỗi người một khác, nhưng sao nhà em lại khác biệt đến vậy? Bố mẹ chỉ biết trách móc và không bao giờ lắng nghe em. Em lo lắng mỗi khi phải trở về nhà sau giờ học vì không biết hôm nay họ sẽ nói gì,","""Anxiety"""
"Mỗi khi em nghe tiếng la hét, em lại nhớ về những lần bố mẹ mắng em không thương tiếc. Họ không hiểu rằng lời nói của họ làm tổn thương em nhiều lắm. Em thậm chí không muốn ra khỏi phòng vì sợ sẽ gặp họ và nghe thêm những lời đau lòng nữa,","""PTSD"""
"Mỗi lần em không đạt điểm cao trong kỳ thi, bố mẹ lại nói em là kẻ thất bại. Họ so sánh em với bạn bè và nói em chẳng bằng ai. Em cảm thấy áp lực lớn và không biết làm sao để thoát khỏi nó. Em chỉ muốn được yên bình và không bị ám ảnh bởi những lời trách móc của họ,","""Depression"""
"Em biết bố mẹ muốn tốt cho em, nhưng sao họ không thể thể hiện điều đó một cách tốt đẹp hơn? Mỗi lần em thử nói chuyện với họ, họ chỉ biết đổ lỗi và nói em không biết điều. Em cảm thấy mình như bị mắc kẹt trong một vòng lặp không dừng lại,","""Anxiety"""
"Em không hiểu sao bố mẹ luôn nghĩ mình đúng và không chịu nghe em giải thích. Họ nói em không nên cãi lại và phải nghe lời. Nhưng sao họ không chịu hiểu em? Em thấy mình bị mất tự do và không thể thể hiện cảm xúc thật của mình,","""Depression"""
"Hôm nay, mẹ lại cãi nhau với em. Em chỉ muốn nói về điểm số không cao như mọi khi, nhưng mẹ lại chửi em lười biếng, không ra gì. Em cảm thấy mình thật vô dụng. Mọi người trong lớp đều giỏi, chỉ có mình em thế này,","""Depression"""
"Dạo này, em luôn lo sợ mỗi khi về nhà. Không biết bố mẹ sẽ nói gì hay làm gì khi thấy bài kiểm tra của em. Mỗi lần nghe thấy tiếng chìa khóa mở cửa, tim em đập thình thịch, lo sợ không biết sắp xảy ra chuyện gì,","""Anxiety"""
"Hồi nhỏ, bố thường hay la mắng em vì những chuyện nhỏ nhặt. Nhớ lại, em vẫn cảm thấy sợ hãi. Giờ mỗi khi bố nâng giọng, dù chỉ là nói chuyện bình thường, em lại thấy tim mình đập nhanh, cảm giác như lại sắp bị la,","""PTSD"""
"Mỗi khi em không làm được một việc gì, mẹ luôn so sánh em với bạn bè. 'Con bạn Hà giỏi hơn em nhiều', 'Sao con không học hỏi người ta?'. Em thấy mình thật sự không bằng ai, chỉ muốn trốn tránh tất cả mọi người,","""Depression"""
"Dạo này em thấy mình thay đổi nhiều lắm. Trước kia em thích chơi với bạn bè, giờ chỉ muốn ở một mình. Em sợ mọi người nhìn vào mình và nghĩ 'Sao con bé này lạ vậy?'. Em không muốn ai biết về gia đình mình cả,","""Anxiety"""
"Một lần, bố mắng em vì em không thuộc bài. Bố nói nếu em không chăm chỉ học hỏi thì sẽ không bao giờ thành công. Lời nói đó mãi vẫn còn vang vọng trong đầu em. Đến giờ, mỗi khi làm bài tập, em vẫn cảm thấy sợ hãi và lo lắng,","""PTSD"""
"Hôm nay, mẹ với bố lại cãi nhau, em chẳng hiểu sao họ luôn chọn cách nói những điều đau lòng nhất với em. Em chỉ muốn hỏi về bài kiểm tra, mà sao họ lại nói như vậy. Em cảm thấy như mình là gánh nặng,","""Depression"""
"Học online với cái gia đình này thật sự khó khăn. Em không thể tập trung mỗi khi nghe tiếng la hét từ phòng khác. Em luôn sợ rằng mẹ hoặc bố sẽ vào phòng và mắng em mà không cần lý do,","""Anxiety"""
"Em vẫn nhớ cái lần mẹ mắng em chỉ vì em không biết giải một bài toán. Em cảm thấy mình chẳng là gì trong mắt mẹ cả. Những lời đó vẫn cứ ám ảnh em mỗi đêm,","""PTSD"""
"Mỗi khi em về nhà sau giờ học, em luôn cảm thấy lo sợ. Không biết hôm nay mình sẽ phải đối mặt với điều gì nữa. Lúc nào cũng muốn trốn tránh, nhưng không biết trốn đến đâu cả,","""Anxiety"""
"Nhìn bạn bè, em thấy họ đều có gia đình vui vẻ, còn em thì sao? Lúc nào cũng cảm thấy mình không được yêu thương, chỉ vì một lỗi nhỏ mà bố mẹ lại trách móc em,","""Depression"""
"Em đã từng nghĩ, có phải mình là nguyên nhân khiến gia đình mình như vậy không? Em thật sự không muốn bị mắng nữa, nhưng cứ mỗi lần mở miệng ra, em lại nghe thấy những lời trách móc đau lòng từ bố mẹ,","""PTSD"""
"Hôm nay, mẹ em lại cãi nhau với em về điểm số. Em biết em không giỏi như mấy bạn trong lớp, nhưng mẹ chẳng bao giờ hiểu em. Thay vì giúp em, mẹ chỉ biết trách móc và nói những lời làm em đau lòng. Cảm giác như mình không được quyền lên tiếng, chỉ biết im lặng và chịu đựng,","""Depression"""
"Mỗi lần bố mẹ cãi vã, em chỉ biết trốn vào phòng và nhét tai nghe vào tai. Nhưng dù vậy, em vẫn nghe thấy những lời trách móc, so sánh em với những đứa trẻ khác. Em cảm thấy mình luôn không đủ tốt trong mắt họ, và lo sợ mỗi khi phải trở về nhà sau giờ học,","""Anxiety"""
"Đôi khi, chỉ cần nhìn thấy một thứ gì đó liên quan đến trường, em lại nhớ về lần bố mẹ mắng em vì không đạt điểm cao trong kỳ thi. Họ không bỏ qua cho em dù chỉ một lần sai lầm. Em biết họ muốn tốt cho em, nhưng sao họ luôn làm em cảm thấy mình như một kẻ thất bại?","""PTSD"""
"Hôm nay, mẹ lại so sánh em với con chị hàng xóm. Em đã cố gắng hết sức, nhưng với mẹ, em chưa bao giờ là số một. Em chỉ muốn mẹ hiểu rằng, không phải lúc nào cũng cần phải giỏi nhất. Đôi khi, em chỉ muốn được mẹ động viên và nói rằng 'Em làm tốt lắm!',","""Depression"""
"Dạo này, em thấy áp lực từ việc học quá nặng nề. Không chỉ từ trường, mà còn từ bố mẹ. Họ luôn muốn em phải làm tốt nhất, và không chấp nhận bất cứ điểm số nào dưới mức 'hoàn hảo'. Em thật sự lo lắng và không biết phải làm sao để đáp ứng được kỳ vọng của họ,","""Anxiety"""
"Thỉnh thoảng, khi em thấy mình mắc một lỗi nhỏ, em lại nghĩ về những lần bố mẹ mắng em trước mặt bạn bè. Những kỷ niệm ấy khiến em không thể yên tâm và luôn cảm thấy mình không đáng được yêu thương,","""PTSD"""
"Hôm nay, ba mẹ lại cãi nhau với em. Lần này họ không chỉ trách móc em mà còn nói những lời rất đau lòng. Em cảm thấy mình không còn giá trị nữa. Mỗi lần đi học về, chỉ muốn trốn vào phòng mình, không muốn gặp ai cả. Bạn bè em hỏi thăm, nhưng em chỉ nói là mình mệt,","""Depression"""
"Mỗi khi bài kiểm tra sắp đến, lòng em thấy lo sợ không chỉ vì điểm số mà còn vì phản ứng của ba mẹ. Dù em cố gắng hết sức, họ vẫn chỉ trích. Đôi khi, chỉ muốn bỏ học cho xong, ít nhất là sẽ không phải đối mặt với họ sau mỗi bài kiểm tra,","""Anxiety"""
"Ba mẹ luôn muốn em phải làm theo ý họ, và mỗi khi em có ý kiến riêng, họ lại tỏ ra tức giận. Em cảm thấy mình như một con rối. Nhớ lại những lời họ nói, lòng em đau đớn và thấy mất tự tin. Em thường mơ về những lần cãi vã đó và tỉnh dậy với cảm giác sợ hãi,","""PTSD"""
"Mỗi ngày, khi đi học về, em luôn cảm thấy lo lắng không biết hôm nay ba mẹ sẽ trách móc em về điều gì nữa. Em cố gắng làm tốt mọi thứ, nhưng dường như luôn không đủ cho họ. Đôi khi, chỉ muốn ở lại trường và không muốn về nhà, để tránh xa khỏi mọi áp lực đó,","""Anxiety"""
"Dạo này, em cảm thấy rất mệt mỏi. Không phải vì việc học, mà vì mỗi lần ba mẹ lại đưa ra những yêu cầu khó đạt và chỉ trích em. Em cảm thấy mình giống như một người thất bại. Mặc dù bạn bè và thầy cô động viên, nhưng em vẫn cảm thấy mình không đáng để được yêu thương,","""Depression"""
